Format Version,1.23,Take Name,linear_t1_slow_may_12,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-12 06.47.17.599 PM,Total Frames in Take,3302,Total Exported Frames,3302,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,-0.000103,-0.000040,-0.000329,-1.000000,0.320923,0.078558,0.036538,0.000861,-0.178109,0.063827,-0.429466,0.838174,0.565517,0.061944,-0.470677,0.834607,0.620685,0.071482,0.513287,0.813449,-0.121863,0.069435,0.552956,0.773160,0.515462,0.103346,-0.038027,0.723141,0.523847,0.101317,0.091154,0.479088,0.916555,-0.346565,0.169944,0.104587,0.061761,0.080360,-0.180402,0.000771,0.096359,-0.015286,-0.228701,0.000001,0.103068,-0.013036,-0.131861,0.000001,0.104741,0.070434,-0.183570,0.088133,-0.064734,0.146014,-0.225672,0.000001,0.003126,0.076007,-0.228929,0.000001,0.010768,0.079032,-0.124705,0.000001,0.071839,0.146451,-0.235897,0.000001,0.170104,0.051072,-0.138501,0.173323,0.077274,0.146390,-0.130448,0.000001,0.163840,0.048793,-0.234945,0.000001,-0.057014,0.148092,-0.121197,0.000001,,,,,,,,,,0.156995,0.137552,-0.236521,0.161396,0.044734,-0.234248,-0.062647,0.135935,-0.120680,0.163576,0.138569,-0.139323,0.106036,0.073682,-0.183331,-0.069048,0.134836,-0.225926,0.027775,0.136399,-0.231718,0.035299,0.138017,-0.126310,0.028015,0.038598,-0.230254,0.169464,0.047928,-0.139374,0.035358,0.041534,-0.125689,-0.177552,0.063496,-0.429560,0.565256,0.062532,-0.470506,0.620515,0.071319,0.512579,-0.122111,0.069911,0.553700,0.516476,0.103179,-0.037585,0.522225,0.100466,0.090184
7,0.070000,-0.000094,-0.000043,-0.000340,-1.000000,0.320919,0.078570,0.036533,0.000863,-0.178115,0.063818,-0.429468,0.838605,0.565511,0.061951,-0.470683,0.835318,0.620684,0.071509,0.513281,0.807138,-0.121864,0.069446,0.552954,0.773987,0.515457,0.103360,-0.038033,0.719135,0.523843,0.101333,0.091148,0.480127,0.916657,-0.346931,0.169986,0.102388,0.061716,0.080267,-0.180441,0.000788,0.096409,-0.015172,-0.229079,0.000001,0.102958,-0.013324,-0.132220,0.000001,0.104703,0.070360,-0.183579,0.117384,-0.064715,0.146088,-0.225646,0.000001,0.003162,0.076106,-0.229082,0.000001,0.010632,0.078699,-0.124833,0.000001,0.071875,0.146589,-0.235644,0.000001,0.169995,0.050822,-0.138483,0.229739,0.077137,0.146091,-0.130187,0.000001,0.163890,0.048942,-0.234947,0.000001,-0.057167,0.147734,-0.121150,0.000001,,,,,,,,,,0.156820,0.137590,-0.236313,0.161386,0.044725,-0.234242,-0.062667,0.135921,-0.120684,0.163529,0.138521,-0.139323,0.106000,0.073637,-0.183359,-0.069044,0.134838,-0.225925,0.027749,0.136379,-0.231704,0.035277,0.137994,-0.126280,0.028027,0.038636,-0.230262,0.169464,0.047921,-0.139375,0.035364,0.041559,-0.125685,-0.177561,0.063499,-0.429560,0.565257,0.062532,-0.470503,0.620497,0.071359,0.512547,-0.122101,0.069908,0.553694,0.516471,0.103197,-0.037578,0.522226,0.100454,0.090180
8,0.080000,-0.000108,-0.000041,-0.000339,-1.000000,0.320925,0.078561,0.036545,0.000864,-0.178108,0.063824,-0.429458,0.838605,0.565518,0.061957,-0.470671,0.835318,0.620689,0.071487,0.513293,0.807138,-0.121859,0.069424,0.552964,0.773987,0.515463,0.103354,-0.038020,0.719135,0.523849,0.101323,0.091161,0.480127,0.916504,-0.346456,0.169952,0.105378,0.061738,0.080347,-0.180384,0.000762,0.096301,-0.015375,-0.228557,0.000001,0.103061,-0.012980,-0.131725,0.000001,0.104716,0.070412,-0.183560,0.117384,-0.064775,0.145946,-0.225684,0.000001,0.003076,0.075927,-0.228873,0.000001,0.010775,0.079108,-0.124657,0.000001,0.071793,0.146354,-0.235983,0.000001,0.170101,0.051111,-0.138497,0.229739,0.077286,0.146450,-0.130537,0.000001,0.163785,0.048688,-0.234934,0.000001,-0.056998,0.148180,-0.121216,0.000001,,,,,,,,,,0.156994,0.137537,-0.236507,0.161376,0.044657,-0.234238,-0.062684,0.135914,-0.120688,0.163597,0.138543,-0.139286,0.105991,0.073674,-0.183343,-0.069048,0.134837,-0.225934,0.027753,0.136425,-0.231691,0.035276,0.138014,-0.126290,0.028009,0.038604,-0.230257,0.169446,0.047915,-0.139367,0.035355,0.041549,-0.125685,-0.177559,0.063496,-0.429554,0.565262,0.062539,-0.470502,0.620513,0.071324,0.512580,-0.122102,0.069896,0.553706,0.516473,0.103193,-0.037567,0.522223,0.100460,0.090179
9,0.090000,-0.000103,-0.000041,-0.000329,-1.000000,0.320928,0.078564,0.036542,0.000862,-0.178105,0.063831,-0.429461,0.839454,0.565520,0.061949,-0.470674,0.835395,0.620690,0.071488,0.513290,0.813173,-0.121858,0.069440,0.552961,0.773495,0.515466,0.103352,-0.038023,0.720801,0.523851,0.101322,0.091157,0.478845,0.916507,-0.346332,0.169953,0.105758,0.061730,0.080308,-0.180366,0.000770,0.096288,-0.015446,-0.228479,0.000001,0.103077,-0.012980,-0.131650,0.000001,0.104708,0.070374,-0.183547,0.108126,-0.064802,0.145860,-0.225678,0.000001,0.003055,0.075846,-0.228835,0.000001,0.010783,0.079104,-0.124623,0.000001,0.071762,0.146274,-0.236017,0.000001,0.170108,0.051113,-0.138489,0.156897,0.077285,0.146449,-0.130572,0.000001,0.163764,0.048618,-0.234923,0.000001,-0.056996,0.148172,-0.121214,0.000001,,,,,,,,,,0.156869,0.137671,-0.236287,0.161362,0.044642,-0.234216,-0.062659,0.135929,-0.120681,0.163590,0.138558,-0.139269,0.106038,0.073677,-0.183335,-0.069048,0.134837,-0.225929,0.027729,0.136403,-0.231694,0.035280,0.138012,-0.126282,0.028033,0.038642,-0.230265,0.169448,0.047922,-0.139357,0.035345,0.041549,-0.125682,-0.177561,0.063503,-0.429552,0.565266,0.062532,-0.470504,0.620523,0.071326,0.512580,-0.122109,0.069910,0.553693,0.516476,0.103198,-0.037571,0.522235,0.100447,0.090173
10,0.100000,-0.000100,-0.000040,-0.000328,-1.000000,0.320931,0.078572,0.036541,0.000862,-0.178102,0.063838,-0.429462,0.839454,0.565524,0.061954,-0.470673,0.835395,0.620693,0.071498,0.513290,0.813173,-0.121855,0.069453,0.552960,0.773495,0.515469,0.103359,-0.038023,0.720801,0.523854,0.101330,0.091157,0.478845,0.916651,-0.346343,0.169990,0.104412,0.061686,0.080202,-0.180389,0.000783,0.096343,-0.015414,-0.228706,0.000001,0.103038,-0.013183,-0.131865,0.000001,0.104673,0.070299,-0.183554,0.108126,-0.064839,0.145797,-0.225659,0.000001,0.003060,0.075828,-0.228925,0.000001,0.010687,0.078832,-0.124698,0.000001,0.071736,0.146311,-0.235867,0.000001,0.170040,0.050963,-0.138481,0.156897,0.077158,0.146228,-0.130417,0.000001,0.163790,0.048703,-0.234927,0.000001,-0.057133,0.147855,-0.121182,0.000001,,,,,,,,,,0.156804,0.137623,-0.236273,0.161398,0.044758,-0.234240,-0.062669,0.135929,-0.120692,0.163526,0.138524,-0.139314,0.106028,0.073693,-0.183328,-0.069047,0.134845,-0.225931,0.027748,0.136433,-0.231676,0.035256,0.138004,-0.126286,0.028009,0.038601,-0.230255,0.169458,0.047929,-0.139365,0.035349,0.041536,-0.125673,-0.177553,0.063511,-0.429549,0.565268,0.062543,-0.470500,0.620520,0.071340,0.512572,-0.122103,0.069924,0.553688,0.516473,0.103193,-0.037574,0.522230,0.100446,0.090174
11,0.110000,-0.000107,-0.000040,-0.000337,-1.000000,0.320923,0.078558,0.036542,0.000862,-0.178109,0.063823,-0.429462,0.837754,0.565517,0.061952,-0.470673,0.833688,0.620685,0.071483,0.513291,0.813309,-0.121863,0.069424,0.552960,0.767309,0.515461,0.103350,-0.038023,0.721975,0.523846,0.101320,0.091158,0.481259,0.916644,-0.346069,0.169961,0.105421,0.061674,0.080165,-0.180366,0.000777,0.096306,-0.015538,-0.228527,0.000001,0.103079,-0.013120,-0.131695,0.000001,0.104659,0.070263,-0.183546,0.079393,-0.064897,0.145655,-0.225660,0.000001,0.003009,0.075689,-0.228846,0.000001,0.010720,0.078895,-0.124632,0.000001,0.071669,0.146169,-0.235979,0.000001,0.170066,0.051023,-0.138489,0.175030,0.077176,0.146290,-0.130533,0.000001,0.163738,0.048577,-0.234925,0.000001,-0.057107,0.147915,-0.121194,0.000001,,,,,,,,,,0.156803,0.137618,-0.236279,0.161395,0.044751,-0.234245,-0.062682,0.135913,-0.120682,0.163580,0.138561,-0.139270,0.106026,0.073675,-0.183326,-0.069053,0.134841,-0.225927,0.027752,0.136429,-0.231688,0.035311,0.138002,-0.126267,0.028014,0.038611,-0.230249,0.169424,0.047907,-0.139365,0.035349,0.041552,-0.125685,-0.177555,0.063499,-0.429565,0.565256,0.062538,-0.470498,0.620510,0.071331,0.512581,-0.122111,0.069899,0.553720,0.516469,0.103183,-0.037584,0.522244,0.100440,0.090177
12,0.120000,-0.000113,-0.000042,-0.000353,-1.000000,0.320927,0.078567,0.036543,0.000887,-0.178106,0.063821,-0.429459,0.837754,0.565519,0.061974,-0.470674,0.833688,0.620691,0.071495,0.513290,0.813309,-0.121857,0.069412,0.552962,0.767309,0.515464,0.103365,-0.038022,0.721975,0.523850,0.101334,0.091158,0.481259,0.916514,-0.346101,0.169966,0.106435,0.061731,0.080352,-0.180352,0.000773,0.096284,-0.015459,-0.228354,0.000001,0.103120,-0.012863,-0.131532,0.000001,0.104709,0.070422,-0.183541,0.079393,-0.064837,0.145818,-0.225688,0.000001,0.003032,0.075814,-0.228785,0.000001,0.010811,0.079212,-0.124582,0.000001,0.071722,0.146246,-0.236095,0.000001,0.170135,0.051235,-0.138489,0.175030,0.077297,0.146562,-0.130653,0.000001,0.163744,0.048610,-0.234917,0.000001,-0.056980,0.148271,-0.121231,0.000001,,,,,,,,,,0.156812,0.137629,-0.236278,0.161379,0.044736,-0.234220,-0.062684,0.135923,-0.120683,0.163567,0.138584,-0.139305,0.106008,0.073697,-0.183314,-0.069047,0.134838,-0.225929,0.027712,0.136373,-0.231704,0.035232,0.137979,-0.126291,0.028007,0.038617,-0.230233,0.169430,0.047913,-0.139355,0.035330,0.041532,-0.125674,-0.177564,0.063494,-0.429552,0.565267,0.062538,-0.470495,0.620513,0.071320,0.512582,-0.122110,0.069873,0.553716,0.516484,0.103194,-0.037576,0.522181,0.100549,0.090091
13,0.130000,-0.000107,-0.000042,-0.000327,-1.000000,0.320922,0.078554,0.036540,0.000855,-0.178112,0.063827,-0.429462,0.837452,0.565514,0.061943,-0.470676,0.832058,0.620686,0.071473,0.513288,0.813452,-0.121862,0.069428,0.552960,0.770838,0.515461,0.103342,-0.038025,0.719916,0.523846,0.101311,0.091156,0.483943,0.916553,-0.346097,0.169988,0.106076,0.061707,0.080279,-0.180351,0.000772,0.096289,-0.015495,-0.228407,0.000001,0.103098,-0.012961,-0.131581,0.000001,0.104688,0.070358,-0.183535,0.111359,-0.064859,0.145754,-0.225680,0.000001,0.003023,0.075763,-0.228804,0.000001,0.010773,0.079094,-0.124597,0.000001,0.071703,0.146211,-0.236049,0.000001,0.170105,0.051152,-0.138478,0.146827,0.077249,0.146459,-0.130606,0.000001,0.163740,0.048589,-0.234909,0.000001,-0.057030,0.148140,-0.121219,0.000001,,,,,,,,,,0.156834,0.137560,-0.236290,0.161389,0.044724,-0.234222,-0.062692,0.135913,-0.120681,0.163584,0.138555,-0.139264,0.105995,0.073656,-0.183306,-0.069063,0.134838,-0.225922,0.027744,0.136382,-0.231698,0.035239,0.138004,-0.126291,0.028017,0.038638,-0.230250,0.169440,0.047918,-0.139342,0.035346,0.041554,-0.125684,-0.177562,0.063493,-0.429553,0.565257,0.062539,-0.470504,0.620506,0.071310,0.512582,-0.122103,0.069910,0.553702,0.516479,0.103175,-0.037588,0.522241,0.100441,0.090193
14,0.140000,-0.000096,-0.000043,-0.000356,-1.000000,0.320921,0.078568,0.036538,0.000865,-0.178113,0.063802,-0.429462,0.837452,0.565513,0.061959,-0.470678,0.832058,0.620687,0.071515,0.513285,0.813452,-0.121861,0.069429,0.552959,0.770838,0.515458,0.103365,-0.038028,0.719916,0.523844,0.101338,0.091153,0.483943,0.916575,-0.346216,0.170008,0.105462,0.061677,0.080248,-0.180356,0.000777,0.096284,-0.015470,-0.228506,0.000001,0.103046,-0.013047,-0.131674,0.000001,0.104659,0.070332,-0.183531,0.111359,-0.064868,0.145775,-0.225670,0.000001,0.003016,0.075788,-0.228842,0.000001,0.010716,0.078999,-0.124628,0.000001,0.071699,0.146245,-0.235973,0.000001,0.170055,0.051074,-0.138465,0.146827,0.077195,0.146371,-0.130527,0.000001,0.163737,0.048623,-0.234902,0.000001,-0.057089,0.148040,-0.121202,0.000001,,,,,,,,,,0.156816,0.137604,-0.236299,0.161361,0.044739,-0.234200,-0.062693,0.135936,-0.120681,0.163538,0.138501,-0.139261,0.105975,0.073646,-0.183305,-0.069070,0.134827,-0.225929,0.027706,0.136386,-0.231684,0.035222,0.137995,-0.126290,0.027958,0.038570,-0.230216,0.169431,0.047916,-0.139343,0.035323,0.041535,-0.125672,-0.177563,0.063491,-0.429557,0.565262,0.062537,-0.470490,0.620500,0.071376,0.512543,-0.122104,0.069888,0.553711,0.516470,0.103196,-0.037576,0.522237,0.100447,0.090178
15,0.150000,-0.000096,-0.000043,-0.000347,-1.000000,0.320923,0.078567,0.036537,0.000863,-0.178111,0.063811,-0.429464,0.838426,0.565515,0.061954,-0.470679,0.834764,0.620688,0.071508,0.513284,0.807704,-0.121860,0.069435,0.552958,0.771118,0.515461,0.103361,-0.038029,0.719208,0.523846,0.101333,0.091152,0.481249,0.916458,-0.345954,0.169947,0.107417,0.061748,0.080411,-0.180320,0.000776,0.096256,-0.015492,-0.228170,0.000001,0.103163,-0.012717,-0.131358,0.000001,0.104723,0.070472,-0.183522,0.141733,-0.064846,0.145808,-0.225685,0.000001,0.003014,0.075790,-0.228702,0.000001,0.010869,0.079380,-0.124511,0.000001,0.071706,0.146202,-0.236192,0.000001,0.170179,0.051360,-0.138483,0.093666,0.077358,0.146712,-0.130755,0.000001,0.163718,0.048558,-0.234900,0.000001,-0.056912,0.148452,-0.121238,0.000001,,,,,,,,,,0.156785,0.137628,-0.236275,0.161366,0.044711,-0.234207,-0.062703,0.135915,-0.120683,0.163569,0.138540,-0.139248,0.105969,0.073663,-0.183309,-0.069067,0.134841,-0.225925,0.027737,0.136364,-0.231691,0.035250,0.137979,-0.126191,0.027970,0.038572,-0.230238,0.169433,0.047917,-0.139338,0.035326,0.041537,-0.125673,-0.177554,0.063496,-0.429554,0.565260,0.062536,-0.470497,0.620497,0.071366,0.512553,-0.122101,0.069898,0.553710,0.516478,0.103186,-0.037587,0.522237,0.100453,0.090182
16,0.160000,-0.000085,-0.000046,-0.000343,-1.000000,0.320926,0.078569,0.036534,0.000865,-0.178111,0.063806,-0.429464,0.838426,0.565514,0.061942,-0.470683,0.834764,0.620694,0.071518,0.513279,0.807704,-0.121854,0.069452,0.552958,0.771118,0.515463,0.103359,-0.038034,0.719208,0.523850,0.101334,0.091147,0.481249,0.916470,-0.346170,0.170005,0.106524,0.061716,0.080350,-0.180336,0.000770,0.096254,-0.015475,-0.228321,0.000001,0.103087,-0.012863,-0.131499,0.000001,0.104692,0.070413,-0.183522,0.141733,-0.064839,0.145831,-0.225689,0.000001,0.003018,0.075814,-0.228771,0.000001,0.010794,0.079229,-0.124569,0.000001,0.071721,0.146233,-0.236091,0.000001,0.170113,0.051221,-0.138465,0.093666,0.077292,0.146567,-0.130649,0.000001,0.163726,0.048581,-0.234892,0.000001,-0.056985,0.148301,-0.121232,0.000001,,,,,,,,,,0.156807,0.137628,-0.236271,0.161347,0.044688,-0.234177,-0.062707,0.135910,-0.120686,0.163544,0.138575,-0.139280,0.105985,0.073632,-0.183306,-0.069065,0.134842,-0.225930,0.027707,0.136397,-0.231681,0.035224,0.137997,-0.126280,0.027959,0.038559,-0.230230,0.169418,0.047910,-0.139334,0.035321,0.041554,-0.125668,-0.177558,0.063489,-0.429548,0.565268,0.062523,-0.470504,0.620501,0.071373,0.512531,-0.122094,0.069915,0.553699,0.516471,0.103197,-0.037572,0.522244,0.100435,0.090177
17,0.170000,-0.000102,-0.000045,-0.000329,-1.000000,0.320929,0.078561,0.036542,0.000858,-0.178108,0.063828,-0.429457,0.838754,0.565518,0.061946,-0.470676,0.835428,0.620695,0.071486,0.513288,0.813289,-0.121852,0.069438,0.552964,0.772728,0.515467,0.103349,-0.038025,0.723230,0.523853,0.101320,0.091156,0.480095,0.916402,-0.346107,0.169956,0.107387,0.061767,0.080477,-0.180322,0.000773,0.096250,-0.015433,-0.228178,0.000001,0.103149,-0.012669,-0.131365,0.000001,0.104739,0.070524,-0.183521,0.162279,-0.064803,0.145916,-0.225693,0.000001,0.003035,0.075878,-0.228710,0.000001,0.010882,0.079456,-0.124518,0.000001,0.071750,0.146269,-0.236188,0.000001,0.170186,0.051388,-0.138478,0.079948,0.077392,0.146768,-0.130750,0.000001,0.163732,0.048597,-0.234896,0.000001,-0.056878,0.148549,-0.121245,0.000001,,,,,,,,,,0.156805,0.137632,-0.236268,0.161355,0.044712,-0.234187,-0.062711,0.135908,-0.120680,0.163579,0.138566,-0.139256,0.105980,0.073629,-0.183302,-0.069064,0.134838,-0.225925,0.027726,0.136357,-0.231671,0.035233,0.138029,-0.126239,0.027957,0.038578,-0.230213,0.169415,0.047896,-0.139345,0.035318,0.041550,-0.125670,-0.177557,0.063503,-0.429543,0.565265,0.062530,-0.470507,0.620521,0.071329,0.512579,-0.122101,0.069906,0.553703,0.516471,0.103187,-0.037587,0.522237,0.100450,0.090177
18,0.180000,-0.000097,-0.000041,-0.000346,-1.000000,0.320923,0.078566,0.036537,0.000864,-0.178110,0.063811,-0.429465,0.838754,0.565516,0.061953,-0.470679,0.835428,0.620686,0.071505,0.513285,0.813289,-0.121862,0.069433,0.552956,0.772728,0.515461,0.103359,-0.038029,0.723230,0.523846,0.101331,0.091152,0.480095,0.916494,-0.346282,0.170073,0.105842,0.061675,0.080262,-0.180333,0.000774,0.096248,-0.015502,-0.228415,0.000001,0.103022,-0.013009,-0.131586,0.000001,0.104654,0.070331,-0.183504,0.162279,-0.064855,0.145793,-0.225681,0.000001,0.003008,0.075783,-0.228809,0.000001,0.010719,0.079069,-0.124598,0.000001,0.071711,0.146215,-0.235999,0.000001,0.170049,0.051087,-0.138431,0.079948,0.077217,0.146417,-0.130553,0.000001,0.163720,0.048567,-0.234865,0.000001,-0.057065,0.148132,-0.121216,0.000001,,,,,,,,,,0.156785,0.137625,-0.236265,0.161352,0.044716,-0.234182,-0.062744,0.135885,-0.120684,0.163573,0.138569,-0.139249,0.105971,0.073608,-0.183284,-0.069066,0.134841,-0.225927,0.027759,0.136366,-0.231685,0.035222,0.138032,-0.126242,0.028002,0.038619,-0.230239,0.169351,0.047837,-0.139296,0.035319,0.041542,-0.125672,-0.177557,0.063499,-0.429553,0.565264,0.062540,-0.470492,0.620493,0.071370,0.512549,-0.122102,0.069894,0.553703,0.516480,0.103168,-0.037583,0.522237,0.100449,0.090175
19,0.190000,-0.000101,-0.000041,-0.000327,-1.000000,0.320927,0.078555,0.036539,0.000857,-0.178106,0.063824,-0.429463,0.838918,0.565520,0.061938,-0.470676,0.833359,0.620691,0.071480,0.513287,0.814901,-0.121857,0.069436,0.552959,0.771263,0.515466,0.103342,-0.038026,0.720368,0.523851,0.101313,0.091155,0.483021,0.916606,-0.347221,0.170123,0.101632,0.061663,0.080246,-0.180423,0.000782,0.096371,-0.015136,-0.229163,0.000001,0.102837,-0.013422,-0.132296,0.000001,0.104650,0.070332,-0.183539,0.107611,-0.064711,0.146166,-0.225645,0.000001,0.003149,0.076169,-0.229120,0.000001,0.010531,0.078617,-0.124861,0.000001,0.071888,0.146642,-0.235527,0.000001,0.169898,0.050713,-0.138414,0.231174,0.077060,0.145997,-0.130066,0.000001,0.163875,0.048968,-0.234885,0.000001,-0.057251,0.147665,-0.121141,0.000001,,,,,,,,,,0.156786,0.137626,-0.236264,0.161351,0.044710,-0.234181,-0.062712,0.135916,-0.120677,0.163497,0.138489,-0.139285,0.105955,0.073646,-0.183305,-0.069074,0.134831,-0.225933,0.027726,0.136350,-0.231684,0.035216,0.137985,-0.126289,0.028000,0.038614,-0.230220,0.169347,0.047824,-0.139314,0.035317,0.041549,-0.125667,-0.177560,0.063496,-0.429558,0.565265,0.062529,-0.470503,0.620522,0.071323,0.512584,-0.122106,0.069910,0.553700,0.516480,0.103171,-0.037586,0.522243,0.100448,0.090184
20,0.200000,-0.000105,-0.000044,-0.000329,-1.000000,0.320929,0.078558,0.036542,0.000859,-0.178107,0.063828,-0.429458,0.838918,0.565519,0.061946,-0.470675,0.833359,0.620694,0.071479,0.513289,0.814901,-0.121854,0.069432,0.552964,0.771263,0.515467,0.103346,-0.038024,0.720368,0.523853,0.101316,0.091157,0.483021,0.916463,-0.346123,0.170036,0.106692,0.061701,0.080344,-0.180328,0.000774,0.096239,-0.015497,-0.228282,0.000001,0.103078,-0.012851,-0.131461,0.000001,0.104677,0.070406,-0.183513,0.107611,-0.064859,0.145805,-0.225695,0.000001,0.003000,0.075789,-0.228758,0.000001,0.010783,0.079240,-0.124557,0.000001,0.071700,0.146208,-0.236106,0.000001,0.170102,0.051233,-0.138454,0.231174,0.077278,0.146578,-0.130665,0.000001,0.163708,0.048559,-0.234879,0.000001,-0.056998,0.148311,-0.121239,0.000001,,,,,,,,,,0.156777,0.137615,-0.236271,0.161358,0.044711,-0.234176,-0.062741,0.135882,-0.120692,0.163564,0.138559,-0.139245,0.105929,0.073605,-0.183280,-0.069073,0.134835,-0.225932,0.027716,0.136399,-0.231673,0.035221,0.137984,-0.126284,0.027999,0.038633,-0.230229,0.169385,0.047884,-0.139329,0.035311,0.041545,-0.125670,-0.177559,0.063501,-0.429551,0.565262,0.062536,-0.470503,0.620516,0.071324,0.512585,-0.122096,0.069904,0.553704,0.516480,0.103171,-0.037584,0.522240,0.100449,0.090177
21,0.210000,-0.000091,-0.000042,-0.000340,-1.000000,0.320924,0.078561,0.036533,0.000860,-0.178110,0.063807,-0.429468,0.839183,0.565515,0.061940,-0.470682,0.834365,0.620688,0.071504,0.513281,0.808092,-0.121860,0.069440,0.552954,0.773447,0.515461,0.103352,-0.038033,0.719108,0.523847,0.101326,0.091148,0.481503,0.916550,-0.346213,0.170060,0.105604,0.061635,0.080165,-0.180330,0.000778,0.096237,-0.015570,-0.228450,0.000001,0.102999,-0.013118,-0.131619,0.000001,0.104617,0.070245,-0.183501,0.087466,-0.064906,0.145684,-0.225663,0.000001,0.002974,0.075692,-0.228814,0.000001,0.010674,0.078935,-0.124601,0.000001,0.071661,0.146144,-0.235966,0.000001,0.170011,0.050998,-0.138429,0.159749,0.077156,0.146302,-0.130520,0.000001,0.163694,0.048518,-0.234865,0.000001,-0.057128,0.147980,-0.121196,0.000001,,,,,,,,,,0.156756,0.137593,-0.236245,0.161365,0.044711,-0.234185,-0.062709,0.135905,-0.120683,0.163563,0.138546,-0.139238,0.105957,0.073633,-0.183276,-0.069074,0.134833,-0.225934,0.027735,0.136366,-0.231661,0.035225,0.138092,-0.126205,0.028007,0.038621,-0.230237,0.169346,0.047826,-0.139320,0.035315,0.041526,-0.125656,-0.177559,0.063487,-0.429555,0.565265,0.062528,-0.470506,0.620500,0.071357,0.512551,-0.122100,0.069906,0.553693,0.516476,0.103180,-0.037582,0.522238,0.100439,0.090184
22,0.220000,-0.000108,-0.000043,-0.000333,-1.000000,0.320929,0.078553,0.036541,0.000857,-0.178106,0.063821,-0.429460,0.839183,0.565520,0.061945,-0.470675,0.834365,0.620694,0.071475,0.513288,0.808092,-0.121854,0.069421,0.552962,0.773447,0.515467,0.103343,-0.038025,0.719108,0.523853,0.101312,0.091156,0.481503,0.916483,-0.346198,0.170065,0.106223,0.061668,0.080240,-0.180329,0.000764,0.096229,-0.015557,-0.228353,0.000001,0.103031,-0.012995,-0.131527,0.000001,0.104647,0.070308,-0.183506,0.087466,-0.064877,0.145736,-0.225688,0.000001,0.002987,0.075725,-0.228785,0.000001,0.010729,0.079087,-0.124578,0.000001,0.071687,0.146153,-0.236046,0.000001,0.170055,0.051098,-0.138438,0.159749,0.077224,0.146432,-0.130602,0.000001,0.163698,0.048507,-0.234869,0.000001,-0.057056,0.148152,-0.121227,0.000001,,,,,,,,,,0.156797,0.137584,-0.236289,0.161353,0.044634,-0.234167,-0.062712,0.135943,-0.120692,0.163566,0.138546,-0.139238,0.106009,0.073706,-0.183300,-0.069066,0.134831,-0.225930,0.027716,0.136424,-0.231662,0.035226,0.137989,-0.126286,0.027993,0.038611,-0.230224,0.169352,0.047843,-0.139312,0.035324,0.041550,-0.125660,-0.177559,0.063494,-0.429553,0.565264,0.062536,-0.470505,0.620516,0.071318,0.512587,-0.122093,0.069892,0.553699,0.516479,0.103173,-0.037584,0.522241,0.100443,0.090178
